ts_utc,ts_nyt_epoch,open,high,low,close,volume
2025-10-06T12:34:00-04:00,1759768440,671.72,671.73,671.53,671.545,116417.0
2025-10-06T12:35:00-04:00,1759768500,671.535,671.54,671.42,671.46,103884.0
2025-10-06T12:36:00-04:00,1759768560,671.45,671.58,671.4025,671.555,75874.0
2025-10-06T12:37:00-04:00,1759768620,671.56,671.605,671.52,671.53,51192.0
2025-10-06T12:38:00-04:00,1759768680,671.54,671.56,671.43,671.52,62268.0
2025-10-06T12:39:00-04:00,1759768740,671.525,671.5956,671.51,671.51,46736.0
2025-10-06T12:40:00-04:00,1759768800,671.51,671.52,671.39,671.42,68256.0
2025-10-06T12:41:00-04:00,1759768860,671.425,671.485,671.36,671.48,61306.0
2025-10-06T12:42:00-04:00,1759768920,671.47,671.56,671.445,671.545,52524.0
2025-10-06T12:43:00-04:00,1759768980,671.55,671.58,671.51,671.52,57211.0
2025-10-06T12:44:00-04:00,1759769040,671.55,671.55,671.42,671.55,41018.0
2025-10-06T12:45:00-04:00,1759769100,671.55,671.595,671.52,671.585,63626.0
2025-10-06T12:46:00-04:00,1759769160,671.585,671.655,671.575,671.63,58119.0
2025-10-06T12:47:00-04:00,1759769220,671.625,671.745,671.61,671.745,66734.0
2025-10-06T12:48:00-04:00,1759769280,671.74,671.7784,671.69,671.72,75377.0
2025-10-06T12:49:00-04:00,1759769340,671.725,671.725,671.57,671.57,70299.0
2025-10-06T12:50:00-04:00,1759769400,671.56,671.68,671.54,671.66,69172.0
2025-10-06T12:51:00-04:00,1759769460,671.66,671.685,671.55,671.55,50178.0
2025-10-06T12:52:00-04:00,1759769520,671.55,671.68,671.5,671.65,80601.0
2025-10-06T12:53:00-04:00,1759769580,671.65,671.72,671.62,671.71,50796.0
2025-10-06T12:54:00-04:00,1759769640,671.72,671.73,671.6459,671.68,57562.0
2025-10-06T12:55:00-04:00,1759769700,671.68,671.7,671.5999,671.68,49558.0
2025-10-06T12:56:00-04:00,1759769760,671.678,671.68,671.625,671.67,41841.0
2025-10-06T12:57:00-04:00,1759769820,671.67,671.75,671.66,671.711,39775.0
2025-10-06T12:58:00-04:00,1759769880,671.715,671.755,671.685,671.73,64383.0
2025-10-06T12:59:00-04:00,1759769940,671.74,671.7645,671.72,671.72,35797.0
2025-10-06T13:00:00-04:00,1759770000,671.715,671.73,671.59,671.67,56563.0
2025-10-06T13:01:00-04:00,1759770060,671.65,671.65,671.52,671.6,51356.0
2025-10-06T13:02:00-04:00,1759770120,671.6,671.73,671.6,671.675,53873.0
2025-10-06T13:03:00-04:00,1759770180,671.67,671.725,671.67,671.71,42284.0
2025-10-06T13:04:00-04:00,1759770240,671.715,671.75,671.64,671.645,65787.0
2025-10-06T13:05:00-04:00,1759770300,671.64,671.65,671.49,671.595,82494.0
2025-10-06T13:06:00-04:00,1759770360,671.6,671.61,671.5256,671.5315,46405.0
2025-10-06T13:07:00-04:00,1759770420,671.53,671.56,671.49,671.51,178080.0
2025-10-06T13:08:00-04:00,1759770480,671.52,671.56,671.45,671.505,63181.0
2025-10-06T13:09:00-04:00,1759770540,671.51,671.555,671.47,671.4701,57962.0
2025-10-06T13:10:00-04:00,1759770600,671.48,671.48,671.41,671.42,61370.0
2025-10-06T13:11:00-04:00,1759770660,671.415,671.42,671.33,671.41,59079.0
2025-10-06T13:12:00-04:00,1759770720,671.4,671.5,671.38,671.46,136067.0
2025-10-06T13:13:00-04:00,1759770780,671.455,671.5999,671.44,671.5286,255556.0
2025-10-06T13:14:00-04:00,1759770840,671.53,671.575,671.495,671.57,72985.0
2025-10-06T13:15:00-04:00,1759770900,671.56,671.68,671.42,671.43,124660.0
2025-10-06T13:16:00-04:00,1759770960,671.44,671.59,671.44,671.572,74469.0
2025-10-06T13:17:00-04:00,1759771020,671.57,671.66,671.57,671.63,36453.0
2025-10-06T13:18:00-04:00,1759771080,671.6421,671.6421,671.55,671.55,39062.0
2025-10-06T13:19:00-04:00,1759771140,671.54,671.65,671.5301,671.63,43338.0
2025-10-06T13:20:00-04:00,1759771200,671.6301,671.81,671.62,671.7901,79840.0
2025-10-06T13:21:00-04:00,1759771260,671.79,671.94,671.7899,671.9,100814.0
2025-10-06T13:22:00-04:00,1759771320,671.9,672.0,671.86,671.9801,116990.0
2025-10-06T13:23:00-04:00,1759771380,671.99,672.16,671.9826,672.12,248771.0
2025-10-06T13:24:00-04:00,1759771440,672.1288,672.26,672.11,672.22,151295.0
2025-10-06T13:25:00-04:00,1759771500,672.22,672.32,672.19,672.2904,131797.0
2025-10-06T13:26:00-04:00,1759771560,672.2901,672.3,672.095,672.11,142230.0
2025-10-06T13:27:00-04:00,1759771620,672.11,672.155,671.985,672.09,114104.0
2025-10-06T13:28:00-04:00,1759771680,672.0695,672.155,672.05,672.09,61154.0
2025-10-06T13:29:00-04:00,1759771740,672.09,672.12,672.06,672.06,40532.0
2025-10-06T13:30:00-04:00,1759771800,672.08,672.15,672.0356,672.05,60662.0
2025-10-06T13:31:00-04:00,1759771860,672.05,672.1709,672.03,672.1709,45679.0
2025-10-06T13:32:00-04:00,1759771920,672.17,672.19,672.02,672.02,88201.0
2025-10-06T13:33:00-04:00,1759771980,672.025,672.09,671.97,672.06,55931.0
2025-10-06T13:34:00-04:00,1759772040,672.06,672.095,672.0182,672.0182,49089.0
2025-10-06T13:35:00-04:00,1759772100,672.01,672.01,671.845,671.92,151235.0
2025-10-06T13:36:00-04:00,1759772160,671.92,672.01,671.87,672.01,89990.0
2025-10-06T13:37:00-04:00,1759772220,672.0092,672.0299,671.925,671.975,82957.0
2025-10-06T13:38:00-04:00,1759772280,671.98,672.035,671.92,672.01,49307.0
2025-10-06T13:39:00-04:00,1759772340,672.0,672.13,671.99,672.09,52934.0
2025-10-06T13:40:00-04:00,1759772400,672.1,672.1987,672.0897,672.14,69999.0
2025-10-06T13:41:00-04:00,1759772460,672.14,672.2,672.08,672.1,40988.0
2025-10-06T13:42:00-04:00,1759772520,672.09,672.1,672.04,672.06,30898.0
2025-10-06T13:43:00-04:00,1759772580,672.05,672.05,671.97,672.03,131822.0
2025-10-06T13:44:00-04:00,1759772640,672.03,672.05,671.805,671.83,233811.0
2025-10-06T13:45:00-04:00,1759772700,671.82,672.01,671.79,671.93,238398.0
2025-10-06T13:46:00-04:00,1759772760,671.93,672.0,671.8,671.9,68189.0
2025-10-06T13:47:00-04:00,1759772820,671.9,672.04,671.87,672.0,52538.0
2025-10-06T13:48:00-04:00,1759772880,671.995,672.06,671.99,672.04,50488.0
2025-10-06T13:49:00-04:00,1759772940,672.03,672.14,672.03,672.12,51667.0
2025-10-06T13:50:00-04:00,1759773000,672.13,672.235,672.085,672.21,133386.0
2025-10-06T13:51:00-04:00,1759773060,672.2077,672.265,672.2,672.2499,44525.0
2025-10-06T13:52:00-04:00,1759773120,672.25,672.315,672.23,672.3001,119743.0
2025-10-06T13:53:00-04:00,1759773180,672.3,672.32,672.26,672.26,76003.0
2025-10-06T13:54:00-04:00,1759773240,672.26,672.27,672.16,672.23,132217.0
2025-10-06T13:55:00-04:00,1759773300,672.225,672.24,672.17,672.214,59794.0
2025-10-06T13:56:00-04:00,1759773360,672.18,672.23,672.162,672.21,64818.0
2025-10-06T13:57:00-04:00,1759773420,672.21,672.31,672.21,672.29,28423.0
2025-10-06T13:58:00-04:00,1759773480,672.29,672.312,672.25,672.31,78759.0
2025-10-06T13:59:00-04:00,1759773540,672.305,672.35,672.2695,672.27,118060.0
2025-10-06T14:00:00-04:00,1759773600,672.27,672.28,672.12,672.14,90092.0
2025-10-06T14:01:00-04:00,1759773660,672.14,672.23,672.08,672.23,68465.0
2025-10-06T14:02:00-04:00,1759773720,672.22,672.33,672.17,672.32,42811.0
2025-10-06T14:03:00-04:00,1759773780,672.31,672.41,672.3,672.41,83446.0
2025-10-06T14:04:00-04:00,1759773840,672.4199,672.47,672.3701,672.38,99590.0
2025-10-06T14:05:00-04:00,1759773900,672.385,672.45,672.365,672.385,122147.0
2025-10-06T14:06:00-04:00,1759773960,672.39,672.39,672.26,672.37,136456.0
2025-10-06T14:07:00-04:00,1759774020,672.37,672.375,672.31,672.3401,148268.0
2025-10-06T14:08:00-04:00,1759774080,672.35,672.3559,672.18,672.18,59259.0
2025-10-06T14:09:00-04:00,1759774140,672.19,672.2311,672.14,672.18,47146.0
2025-10-06T14:10:00-04:00,1759774200,672.17,672.17,672.12,672.14,106667.0
2025-10-06T14:11:00-04:00,1759774260,672.14,672.21,672.105,672.2,67404.0
2025-10-06T14:12:00-04:00,1759774320,672.2,672.37,672.2,672.31,50924.0
2025-10-06T14:13:00-04:00,1759774380,672.31,672.335,672.28,672.285,34087.0
2025-10-06T14:14:00-04:00,1759774440,672.28,672.28,672.16,672.18,134097.0
2025-10-06T14:15:00-04:00,1759774500,672.19,672.22,672.145,672.165,93696.0
2025-10-06T14:16:00-04:00,1759774560,672.17,672.2,672.13,672.155,124976.0
2025-10-06T14:17:00-04:00,1759774620,672.155,672.2511,672.13,672.215,83933.0
2025-10-06T14:18:00-04:00,1759774680,672.21,672.25,672.13,672.13,112266.0
2025-10-06T14:19:00-04:00,1759774740,672.14,672.17,672.11,672.15,95911.0
2025-10-06T14:20:00-04:00,1759774800,672.16,672.17,672.04,672.125,87524.0
2025-10-06T14:21:00-04:00,1759774860,672.13,672.15,672.09,672.11,47470.0
2025-10-06T14:22:00-04:00,1759774920,672.115,672.23,672.115,672.205,136045.0
2025-10-06T14:23:00-04:00,1759774980,672.21,672.27,672.21,672.23,56530.0
2025-10-06T14:24:00-04:00,1759775040,672.23,672.265,672.21,672.24,74966.0
2025-10-06T14:25:00-04:00,1759775100,672.24,672.305,672.21,672.29,106087.0
2025-10-06T14:26:00-04:00,1759775160,672.3,672.31,672.21,672.27,80137.0
2025-10-06T14:27:00-04:00,1759775220,672.27,672.315,672.25,672.295,49879.0
2025-10-06T14:28:00-04:00,1759775280,672.305,672.38,672.3,672.33,74714.0
2025-10-06T14:29:00-04:00,1759775340,672.35,672.35,672.21,672.24,75972.0
2025-10-06T14:30:00-04:00,1759775400,672.2484,672.32,672.23,672.3,57425.0
2025-10-06T14:31:00-04:00,1759775460,672.3,672.455,672.3,672.42,116609.0
2025-10-06T14:32:00-04:00,1759775520,672.43,672.47,672.41,672.455,86444.0
2025-10-06T14:33:00-04:00,1759775580,672.46,672.46,672.34,672.41,83326.0
2025-10-06T14:34:00-04:00,1759775640,672.41,672.43,672.374,672.39,73157.0
2025-10-06T14:35:00-04:00,1759775700,672.385,672.445,672.36,672.41,126953.0
2025-10-06T14:36:00-04:00,1759775760,672.42,672.47,672.41,672.465,74884.0
2025-10-06T14:37:00-04:00,1759775820,672.47,672.51,672.43,672.4453,124018.0
2025-10-06T14:38:00-04:00,1759775880,672.4415,672.45,672.34,672.36,204046.0
2025-10-06T14:39:00-04:00,1759775940,672.37,672.37,672.24,672.25,95698.0
2025-10-06T14:40:00-04:00,1759776000,672.2411,672.27,672.09,672.155,135377.0
2025-10-06T14:41:00-04:00,1759776060,672.16,672.255,672.15,672.2547,99523.0
2025-10-06T14:42:00-04:00,1759776120,672.26,672.278,672.19,672.195,34679.0
2025-10-06T14:43:00-04:00,1759776180,672.195,672.225,672.1315,672.195,46490.0
2025-10-06T14:44:00-04:00,1759776240,672.195,672.22,672.155,672.155,238656.0
2025-10-06T14:45:00-04:00,1759776300,672.155,672.2,672.122,672.13,54026.0
2025-10-06T14:46:00-04:00,1759776360,672.14,672.3,672.14,672.3,91639.0
2025-10-06T14:47:00-04:00,1759776420,672.3,672.33,672.265,672.3099,75801.0
2025-10-06T14:48:00-04:00,1759776480,672.3,672.33,672.245,672.275,67684.0
2025-10-06T14:49:00-04:00,1759776540,672.27,672.285,672.2,672.205,103636.0
2025-10-06T14:50:00-04:00,1759776600,672.2,672.24,672.175,672.2,28837.0
2025-10-06T14:51:00-04:00,1759776660,672.21,672.255,672.17,672.255,41912.0
2025-10-06T14:52:00-04:00,1759776720,672.26,672.27,672.215,672.24,50183.0
2025-10-06T14:53:00-04:00,1759776780,672.25,672.3497,672.25,672.32,60953.0
2025-10-06T14:54:00-04:00,1759776840,672.32,672.32,672.27,672.3,46020.0
2025-10-06T14:55:00-04:00,1759776900,672.29,672.35,672.2493,672.28,46293.0
2025-10-06T14:56:00-04:00,1759776960,672.285,672.295,672.045,672.07,113187.0
2025-10-06T14:57:00-04:00,1759777020,672.0644,672.1801,672.0001,672.18,97840.0
2025-10-06T14:58:00-04:00,1759777080,672.18,672.185,672.09,672.145,65383.0
2025-10-06T14:59:00-04:00,1759777140,672.14,672.17,672.09,672.11,44804.0
2025-10-06T15:00:00-04:00,1759777200,672.1101,672.1101,671.97,672.0101,108662.0
2025-10-06T15:01:00-04:00,1759777260,672.02,672.136,672.005,672.105,60028.0
2025-10-06T15:02:00-04:00,1759777320,672.105,672.105,671.98,672.01,46427.0
2025-10-06T15:03:00-04:00,1759777380,672.0001,672.06,671.98,671.99,69247.0
2025-10-06T15:04:00-04:00,1759777440,671.99,672.0,671.94,671.9684,51666.0
2025-10-06T15:05:00-04:00,1759777500,671.97,672.045,671.905,672.04,78804.0
2025-10-06T15:06:00-04:00,1759777560,672.04,672.14,672.03,672.05398,127887.0
2025-10-06T15:07:00-04:00,1759777620,672.07,672.11,672.04,672.0456,54487.0
2025-10-06T15:08:00-04:00,1759777680,672.04,672.045,672.0,672.04,57112.0
2025-10-06T15:09:00-04:00,1759777740,672.04,672.09,672.01,672.08,44762.0
2025-10-06T15:10:00-04:00,1759777800,672.08,672.15,672.02,672.09,85668.0
2025-10-06T15:11:00-04:00,1759777860,672.09,672.1,672.01,672.03,67480.0
2025-10-06T15:12:00-04:00,1759777920,672.025,672.11,671.9801,672.0899,72038.0
2025-10-06T15:13:00-04:00,1759777980,672.09,672.115,672.04,672.09,90141.0
2025-10-06T15:14:00-04:00,1759778040,672.08,672.085,672.03,672.035,56402.0
2025-10-06T15:15:00-04:00,1759778100,672.04,672.065,671.875,671.9109,73859.0
2025-10-06T15:16:00-04:00,1759778160,671.92,671.98,671.88,671.9701,94183.0
2025-10-06T15:17:00-04:00,1759778220,671.96,672.0,671.8,671.82,66724.0
2025-10-06T15:18:00-04:00,1759778280,671.82,671.89,671.81,671.8656,116586.0
2025-10-06T15:19:00-04:00,1759778340,671.87,671.9001,671.84,671.88,47798.0
2025-10-06T15:20:00-04:00,1759778400,671.88,671.885,671.74,671.76,118627.0
2025-10-06T15:21:00-04:00,1759778460,671.75,671.79,671.67,671.72,161854.0
2025-10-06T15:22:00-04:00,1759778520,671.725,671.805,671.685,671.74,125701.0
2025-10-06T15:23:00-04:00,1759778580,671.73,671.74,671.65,671.69,95789.0
2025-10-06T15:24:00-04:00,1759778640,671.685,671.755,671.67,671.7099,107379.0
2025-10-06T15:25:00-04:00,1759778700,671.71,671.84,671.7,671.83,116416.0
2025-10-06T15:26:00-04:00,1759778760,671.815,671.85,671.79,671.83,88964.0
2025-10-06T15:27:00-04:00,1759778820,671.83,671.925,671.825,671.9,112159.0
2025-10-06T15:28:00-04:00,1759778880,671.89,671.91,671.7307,671.75,90111.0
2025-10-06T15:29:00-04:00,1759778940,671.755,671.79,671.72,671.755,77472.0
2025-10-06T15:30:00-04:00,1759779000,671.75,671.76,671.62,671.63,99164.0
2025-10-06T15:31:00-04:00,1759779060,671.64,671.79,671.635,671.78,91337.0
2025-10-06T15:32:00-04:00,1759779120,671.775,671.84,671.7201,671.83,81069.0
2025-10-06T15:33:00-04:00,1759779180,671.82,671.8299,671.76,671.8199,71831.0
2025-10-06T15:34:00-04:00,1759779240,671.81,671.825,671.73,671.8,88738.0
2025-10-06T15:35:00-04:00,1759779300,671.8,671.8,671.66,671.76,73819.0
2025-10-06T15:36:00-04:00,1759779360,671.75,671.89,671.7299,671.87,94587.0
2025-10-06T15:37:00-04:00,1759779420,671.86,671.885,671.82,671.83,116202.0
2025-10-06T15:38:00-04:00,1759779480,671.83,671.94,671.8288,671.9,132618.0
2025-10-06T15:39:00-04:00,1759779540,671.895,671.905,671.78,671.9,206924.0
2025-10-06T15:40:00-04:00,1759779600,671.9,671.955,671.88,671.925,154293.0
2025-10-06T15:41:00-04:00,1759779660,671.92,671.92,671.81,671.865,105765.0
2025-10-06T15:42:00-04:00,1759779720,671.86,671.86,671.7,671.75,207641.0
2025-10-06T15:43:00-04:00,1759779780,671.74,671.87,671.72,671.835,209366.0
2025-10-06T15:44:00-04:00,1759779840,671.83,671.88,671.74,671.86,159253.0
2025-10-06T15:45:00-04:00,1759779900,671.84,671.885,671.75,671.875,275643.0
2025-10-06T15:46:00-04:00,1759779960,671.87,671.9,671.725,671.75,177464.0
2025-10-06T15:47:00-04:00,1759780020,671.74,671.78,671.635,671.675,203149.0
2025-10-06T15:48:00-04:00,1759780080,671.67,671.8,671.64,671.76,231132.0
2025-10-06T15:49:00-04:00,1759780140,671.765,671.895,671.71,671.86,236201.0
2025-10-06T15:50:00-04:00,1759780200,671.86,672.05,671.86,671.955,416405.0
2025-10-06T15:51:00-04:00,1759780260,671.95,672.02,671.875,672.0,222169.0
2025-10-06T15:52:00-04:00,1759780320,672.01,672.065,671.93,672.0018,171239.0
2025-10-06T15:53:00-04:00,1759780380,672.0,672.09,671.94,672.085,259254.0
2025-10-06T15:54:00-04:00,1759780440,672.085,672.085,671.92,671.93,423473.0
2025-10-06T15:55:00-04:00,1759780500,671.93,671.98,671.81,671.84,808368.0
2025-10-06T15:56:00-04:00,1759780560,671.84,671.845,671.71,671.79,323256.0
2025-10-06T15:57:00-04:00,1759780620,671.785,671.94,671.75,671.81,344191.0
2025-10-06T15:58:00-04:00,1759780680,671.8,671.92,671.775,671.905,498271.0
2025-10-06T15:59:00-04:00,1759780740,671.9,671.925,671.54,671.59,1174155.0
2025-10-06T16:00:00-04:00,1759780800,671.59,671.61,671.46,671.56,213039.0
2025-10-07T09:30:00-04:00,1759843800,672.54,672.63,672.2,672.4,709283.0
2025-10-07T09:31:00-04:00,1759843860,672.4,672.695,672.375,672.66,375199.0
2025-10-07T09:32:00-04:00,1759843920,672.66,672.95,672.63,672.79,338888.0
2025-10-07T09:33:00-04:00,1759843980,672.785,672.82,672.61,672.81,309349.0
2025-10-07T09:34:00-04:00,1759844040,672.82,672.99,672.81,672.94,379267.0
2025-10-07T09:35:00-04:00,1759844100,672.95,672.98,672.735,672.905,281874.0
2025-10-07T09:36:00-04:00,1759844160,672.9,672.93,672.73,672.815,208053.0
2025-10-07T09:37:00-04:00,1759844220,672.81,672.81,672.62,672.71,165672.0
2025-10-07T09:38:00-04:00,1759844280,672.72,672.94,672.72,672.94,168347.0
2025-10-07T09:39:00-04:00,1759844340,672.95,672.96,672.62,672.72,156393.0
2025-10-07T09:40:00-04:00,1759844400,672.72,672.915,672.68,672.82,147840.0
2025-10-07T09:41:00-04:00,1759844460,672.83,672.85,672.65,672.7,129329.0
2025-10-07T09:42:00-04:00,1759844520,672.7,672.805,672.47,672.54,275467.0
2025-10-07T09:43:00-04:00,1759844580,672.54,672.64,672.44,672.56,191773.0
2025-10-07T09:44:00-04:00,1759844640,672.565,672.68,672.48,672.61,137972.0
2025-10-07T09:45:00-04:00,1759844700,672.61,672.61,672.365,672.42,237362.0
2025-10-07T09:46:00-04:00,1759844760,672.41,672.5,672.34,672.47,202449.0
2025-10-07T09:47:00-04:00,1759844820,672.48,672.6499,672.33,672.335,205302.0
2025-10-07T09:48:00-04:00,1759844880,672.33,672.44,672.28,672.37,151062.0
2025-10-07T09:49:00-04:00,1759844940,672.38,672.415,672.22,672.33,184633.0
2025-10-07T09:50:00-04:00,1759845000,672.36,672.38,672.1,672.15,203940.0
2025-10-07T09:51:00-04:00,1759845060,672.165,672.31,672.07,672.125,181926.0
2025-10-07T09:52:00-04:00,1759845120,672.14,672.24,672.12,672.19,186532.0
2025-10-07T09:53:00-04:00,1759845180,672.19,672.355,672.15,672.305,183988.0
2025-10-07T09:54:00-04:00,1759845240,672.31,672.525,672.26,672.475,218576.0
2025-10-07T09:55:00-04:00,1759845300,672.49,672.7,672.44,672.68,182510.0
2025-10-07T09:56:00-04:00,1759845360,672.69,672.7481,672.54,672.56,185729.0
2025-10-07T09:57:00-04:00,1759845420,672.57,672.5701,672.35,672.44,191445.0
2025-10-07T09:58:00-04:00,1759845480,672.44,672.455,672.22,672.28,119264.0
2025-10-07T09:59:00-04:00,1759845540,672.27,672.27,672.175,672.23,114294.0
2025-10-07T10:00:00-04:00,1759845600,672.23,672.31,672.095,672.21,237391.0
2025-10-07T10:01:00-04:00,1759845660,672.23,672.235,671.99,672.075,182586.0
2025-10-07T10:02:00-04:00,1759845720,672.08,672.11,671.92,671.98,126358.0
2025-10-07T10:03:00-04:00,1759845780,671.97,672.049,671.79,671.949,234895.0
2025-10-07T10:04:00-04:00,1759845840,671.96,672.01,671.8,671.82,143742.0
2025-10-07T10:05:00-04:00,1759845900,671.81,672.015,671.7605,671.9212,304847.0
2025-10-07T10:06:00-04:00,1759845960,671.93,672.07,671.84,672.0518,142732.0
2025-10-07T10:07:00-04:00,1759846020,672.05,672.1,671.9999,672.06,124547.0
2025-10-07T10:08:00-04:00,1759846080,672.07,672.14,671.99,672.03,78744.0
2025-10-07T10:09:00-04:00,1759846140,672.05,672.0856,671.93,672.0856,100314.0
2025-10-07T10:10:00-04:00,1759846200,672.08,672.27,672.08,672.25,178100.0
2025-10-07T10:11:00-04:00,1759846260,672.24,672.37,672.19,672.34,124526.0
2025-10-07T10:12:00-04:00,1759846320,672.36,672.36,672.03,672.08,178867.0
2025-10-07T10:13:00-04:00,1759846380,672.075,672.11,671.94,672.02,124067.0
2025-10-07T10:14:00-04:00,1759846440,672.03,672.075,671.92,671.955,117123.0
2025-10-07T10:15:00-04:00,1759846500,671.96,672.04,671.8699,672.0,140213.0
2025-10-07T10:16:00-04:00,1759846560,672.01,672.13,671.975,672.09,112278.0
2025-10-07T10:17:00-04:00,1759846620,672.08,672.11,672.02,672.1,90589.0
2025-10-07T10:18:00-04:00,1759846680,672.12,672.16,671.96,671.985,83625.0
2025-10-07T10:19:00-04:00,1759846740,671.98,672.03,671.94,672.015,77790.0
2025-10-07T10:20:00-04:00,1759846800,672.02,672.05,671.87,671.9,80963.0
2025-10-07T10:21:00-04:00,1759846860,671.9,671.96,671.82,671.83,73848.0
2025-10-07T10:22:00-04:00,1759846920,671.835,671.935,671.79,671.86,89340.0
2025-10-07T10:23:00-04:00,1759846980,671.85,671.88,671.76,671.775,147953.0
2025-10-07T10:24:00-04:00,1759847040,671.78,671.78,671.6951,671.74,112948.0
2025-10-07T10:25:00-04:00,1759847100,671.74,671.76,671.59,671.73,151395.0
2025-10-07T10:26:00-04:00,1759847160,671.725,671.75,671.5201,671.53,137644.0
2025-10-07T10:27:00-04:00,1759847220,671.54,671.59,671.2992,671.35,312992.0
2025-10-07T10:28:00-04:00,1759847280,671.329,671.48,671.3,671.4,184979.0
2025-10-07T10:29:00-04:00,1759847340,671.39,671.43,671.26,671.27,140959.0
2025-10-07T10:30:00-04:00,1759847400,671.275,671.39,671.24,671.27,157716.0
2025-10-07T10:31:00-04:00,1759847460,671.27,671.3635,671.2591,671.315,112596.0
2025-10-07T10:32:00-04:00,1759847520,671.32,671.59,671.29,671.46,167572.0
2025-10-07T10:33:00-04:00,1759847580,671.455,671.6289,671.44,671.62,127114.0
2025-10-07T10:34:00-04:00,1759847640,671.63,671.69,671.44,671.45,184621.0
2025-10-07T10:35:00-04:00,1759847700,671.45,671.45,671.0,671.07,332899.0
2025-10-07T10:36:00-04:00,1759847760,671.07,671.17,670.88,670.975,256387.0
2025-10-07T10:37:00-04:00,1759847820,670.99,671.08,670.83,671.08,163245.0
2025-10-07T10:38:00-04:00,1759847880,671.09,671.1877,670.95,671.0801,166794.0
2025-10-07T10:39:00-04:00,1759847940,671.09,671.1,670.925,671.05,111677.0
2025-10-07T10:40:00-04:00,1759848000,671.05,671.32,670.985,671.285,172989.0
2025-10-07T10:41:00-04:00,1759848060,671.29,671.33,671.1,671.11,169575.0
2025-10-07T10:42:00-04:00,1759848120,671.1,671.18,671.02,671.1501,220349.0
2025-10-07T10:43:00-04:00,1759848180,671.15,671.2,670.92,671.02,138798.0
2025-10-07T10:44:00-04:00,1759848240,671.0301,671.09,670.94,671.04,94438.0
2025-10-07T10:45:00-04:00,1759848300,671.04,671.09,670.9,670.91,140671.0
2025-10-07T10:46:00-04:00,1759848360,670.9,671.14,670.885,671.1045,97619.0
2025-10-07T10:47:00-04:00,1759848420,671.12,671.269,671.105,671.2,209875.0
2025-10-07T10:48:00-04:00,1759848480,671.2,671.31,671.03,671.1178,341876.0
2025-10-07T10:49:00-04:00,1759848540,671.12,671.13,670.94,670.99,121469.0
2025-10-07T10:50:00-04:00,1759848600,670.99,671.03,670.8,671.03,423278.0
2025-10-07T10:51:00-04:00,1759848660,671.03,671.05,670.95,671.03,99178.0
2025-10-07T10:52:00-04:00,1759848720,671.04,671.145,671.0,671.04,139501.0
2025-10-07T10:53:00-04:00,1759848780,671.045,671.06,670.89,670.975,180258.0
2025-10-07T10:54:00-04:00,1759848840,670.965,671.035,670.945,671.0,140338.0
2025-10-07T10:55:00-04:00,1759848900,671.0,671.11,670.97,671.07,107514.0
2025-10-07T10:56:00-04:00,1759848960,671.07,671.11,670.58,670.76,320542.0
2025-10-07T10:57:00-04:00,1759849020,670.77,670.9299,670.77,670.92,129965.0
2025-10-07T10:58:00-04:00,1759849080,670.91,670.96,670.81,670.93,80515.0
2025-10-07T10:59:00-04:00,1759849140,670.92,670.97,670.845,670.9,73709.0
2025-10-07T11:00:00-04:00,1759849200,670.93,671.09,670.77,671.06,254693.0
2025-10-07T11:01:00-04:00,1759849260,671.07,671.07,670.79,670.92,163724.0
2025-10-07T11:02:00-04:00,1759849320,670.9,670.95,670.685,670.73,129643.0
2025-10-07T11:03:00-04:00,1759849380,670.73,670.75,670.42,670.565,395108.0
2025-10-07T11:04:00-04:00,1759849440,670.56,670.59,670.24,670.37,270890.0
2025-10-07T11:05:00-04:00,1759849500,670.36,670.37,669.88,669.94,557221.0
2025-10-07T11:06:00-04:00,1759849560,669.95,669.95,669.4,669.52,543335.0
2025-10-07T11:07:00-04:00,1759849620,669.51,669.73,669.175,669.65,730496.0
2025-10-07T11:08:00-04:00,1759849680,669.65,669.795,669.33,669.42,562677.0
2025-10-07T11:09:00-04:00,1759849740,669.425,669.6,668.81,668.91,873697.0
2025-10-07T11:10:00-04:00,1759849800,668.92,669.46,668.84,669.3,713865.0
2025-10-07T11:11:00-04:00,1759849860,669.31,669.78,669.31,669.59,441566.0
2025-10-07T11:12:00-04:00,1759849920,669.62,669.66,669.15,669.295,305856.0
2025-10-07T11:13:00-04:00,1759849980,669.29,669.77,669.14,669.58,413772.0
2025-10-07T11:14:00-04:00,1759850040,669.59,669.69,669.46,669.545,311546.0
2025-10-07T11:15:00-04:00,1759850100,669.55,669.55,669.2,669.27,495373.0
2025-10-07T11:16:00-04:00,1759850160,669.29,669.72,669.29,669.69,281077.0
2025-10-07T11:17:00-04:00,1759850220,669.69,669.965,669.67,669.76,557785.0
2025-10-07T11:18:00-04:00,1759850280,669.77,669.77,669.52,669.6,246995.0
2025-10-07T11:19:00-04:00,1759850340,669.59,669.75,669.38,669.5381,161527.0
2025-10-07T11:20:00-04:00,1759850400,669.53,670.02,669.44,669.86,334331.0
2025-10-07T11:21:00-04:00,1759850460,669.86,669.94,669.75,669.83,243713.0
2025-10-07T11:22:00-04:00,1759850520,669.82,670.085,669.74,669.93,299930.0
2025-10-07T11:23:00-04:00,1759850580,669.925,669.97,669.68,669.89,212137.0
2025-10-07T11:24:00-04:00,1759850640,669.88,669.92,669.7,669.75,183285.0
